trace	total.br.len	tree.height
mean	1515.52393228566	249.412977065622
stderr.of.mean	3.73802491663905	0.729560459557953
stdev	91.0833565696721	20.8762383074606
variance	8296.17784399802	435.817325869884
median	1513.89727128336	248.984836392455
mode	numeric	numeric
geometric.mean	1512.81028960267	248.544469056577
HPD95.lower	1341.3500142481	213.748505315573
HPD95.upper	1691.782526715	294.803536261742
ACT	NA	NA
ESS	594.066429553541	819.262840448777
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
