trace	total.br.len	tree.height
mean	179.959163479121	47.741811846209
stderr.of.mean	0.171937438220495	0.0205175831710198
stdev	5.96326640147302	0.83382376421912
variance	35.5605461749369	0.695262069776543
median	179.377836388902	47.6384792027874
mode	numeric	numeric
geometric.mean	179.860872265379	47.7345886751663
HPD95.lower	169.497805419439	46.264841599298
HPD95.upper	192.709609113707	49.3502340489225
ACT	NA	NA
ESS	1203.56309118263	1652.48480060898
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
