trace	total.br.len	tree.height
mean	52.2823321207367	46.0909436631594
stderr.of.mean	0.0898332951251123	0.00282271159972555
stdev	1.60226505873822	0.0979962925749957
variance	2.56725331845338	0.00960327335844416
median	52.1829419557245	46.0577884337788
mode	numeric	numeric
geometric.mean	52.2579999234072	46.09083986815
HPD95.lower	49.4494310689484	46.0001085887209
HPD95.upper	55.5680558036614	46.2850772749262
ACT	NA	NA
ESS	318.299096220476	1205.94532186849
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
