trace	total.br.len	tree.height
mean	1032.24350124379	128.137993018559
stderr.of.mean	1.2724717988645	0.449441761263215
stdev	46.8080743158625	19.0546211058078
variance	2190.99582115931	363.078585485895
median	1028.2545132055	125.76628887951
mode	numeric	numeric
geometric.mean	1031.32471114519	127.249502776021
HPD95.lower	960.666158798464	106.091567795025
HPD95.upper	1110.45915418371	155.52634791241
ACT	NA	NA
ESS	1353.89990839774	1798.43658646159
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
