trace	total.br.len	tree.height
mean	642.986916532619	69.936022287112
stderr.of.mean	0.662669182870642	0.0677998886403974
stdev	19.4904011008763	2.44882290581428
variance	379.875735073042	5.99673362404071
median	641.788017425901	69.8116887989569
mode	numeric	numeric
geometric.mean	642.692408121246	69.8932793225568
HPD95.lower	601.882176966747	65.2659631407146
HPD95.upper	677.708753744569	74.6311429281205
ACT	NA	NA
ESS	865.544391159154	1305.26333405689
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
