trace	sim1p_0	sim1p_1	sim1p_2	sim1p_3	sim1p_4	sim1p_5	sim1p_6	sim1p_7	sim1p_8	sim1p_9	sim1p_10	sim1p_11	sim1p_12	sim1p_13	sim1p_14	sim1p_15	sim1p_16	sim1p_17	sim1p_18	sim1p_101	sim1p_20	sim1p_21	sim1p_22	sim1p_102	sim1p_24	sim1p_25	sim1p_26	sim1p_27	sim1p_28	sim1p_29	sim1p_30	sim1p_31	sim1p_32	sim1p_33	sim1p_34	sim1p_35	sim1p_36	sim1p_37	sim1p_38	sim1p_103	sim1p_40	sim1p_41	sim1p_42	sim1p_43	sim1p_44	sim1p_45	sim1p_46	sim1p_47	sim1p_48	sim1p_49	sim1p_50	sim1p_104	sim1p_52	sim1p_53	sim1p_54	sim1p_55	sim1p_56	sim1p_57	sim1p_58	sim1p_59	sim1p_60	sim1p_61	sim1p_62	sim1p_63	sim1p_64	sim1p_65	sim1p_66	sim1p_67	sim1p_68	sim1p_69	sim1p_70	sim1p_71	sim1p_72	sim1p_73	sim1p_74	sim1p_105	sim1p_76	sim1p_77	sim1p_78	sim1p_79	sim1p_106	sim1p_81	sim1p_82	sim1p_83	sim1p_84	sim1p_85	sim1p_86	sim1p_87	sim1p_88	sim1p_89	sim1p_90	sim1p_91	sim1p_92	sim1p_93	sim1p_94	sim1p_95	sim1p_96	sim1p_97	sim1p_98	sim1p_99
mean	457.134318220325	836.292747185695	116.285718742146	83.9418125810193	47.741811846209	46.9809566228236	139.087076313945	46.118424434824	48.2489930870071	249.207688885999	235.753095689673	48.1329624226856	526.726544025771	78.6567973934864	46.2558338001057	47.6796976435761	1836.7167130878	47.9076586216213	53.4772540335931	49.5400454424647	49.3019730632566	48.917882074615	55.3767747012954	46.3836712435512	47.7213088787456	89.1130155945917	50.8999442153476	48.8195522522563	81.859922660661	3013.0651922525	47.7394634621805	91.7800604660428	49.446425040901	46.4435552006272	56.593292910847	210.448441176796	53.4439668963214	143.237197402585	47.8205072697422	249.750968520711	46.4228567070197	87.6805648875906	51.9298977637653	607.734899815525	80.2386857127171	53.3387812663703	85.349380988688	237.369379307056	48.3911805903223	46.3909551542553	48.0186841191681	46.8801846248557	66.2386870315421	46.0909436631594	139.293989907869	440.080386665976	299.724192096279	177.730461537762	355.882895493923	48.7387492545087	61.4201875305095	46.9592918811537	89.1215146752559	59.2957774358509	46.672685975274	48.7370812904241	249.412977065621	85.5305939650496	75.7741090595806	85.8020894800482	754.346070861633	74.8741537997959	100.826172505805	52.3843584314311	69.936022287112	1102.8851667214	49.5591029515253	74.002854903544	51.1747645824098	47.2898116781241	99.2191966173237	59.2750466156113	46.7432280410315	128.137993018559	171.46405124976	49.7136726909961	52.3402186546834	49.1325394106699	47.4225184056971	78.1564318881784	266.692393047069	46.587582782485	70.6174566604497	80.0875235441733	108.546509022144	1833.64675333677	134.731064801947	48.5408185912248	157.94246520013	207.633672190247
HPD95.lower	137.422418240924	268.825730714787	102.181765452602	78.6428771721677	46.264841599298	46.3654723862134	97.8492293087743	46.0001519463024	47.388501822421	194.914340391219	121.285184169742	46.3246517173075	235.783136331584	69.4225059628576	46.0000141606866	46.0003453009056	1251.56218791185	46.7943966749698	49.2881508113558	46.9283637301619	46.6044200551879	46.5709958592751	53.3357093118679	46.0000158896095	46.0002474283087	82.5036975354153	48.8974767271098	47.1799238847333	73.8369053828055	1238.93626365334	46.5989971301063	84.1258848708928	46.004682792621	46.0004594151769	54.2816441948062	108.700766183549	49.2854524715981	122.922406370374	46.0736923472802	217.305397204965	46.0001154579963	79.2251240096671	47.2163756431326	246.972345476943	69.0092182783426	50.6913269131295	78.8484379016775	192.076490371408	46.6682555762097	46.0000108873524	47.1811249410188	46.0223369002705	56.8789641709014	46.0001085887209	75.5744996592543	147.387451860328	250.82532246986	140.924199682169	307.10978447458	46.0737330395229	55.2586064719306	46.0020481687188	79.7711015228987	54.196097132297	46.0000475944115	47.8016715048675	213.748505315573	75.4852328708538	70.9633441412974	78.0429097911046	383.617735818935	67.0266263067306	69.8494799526451	50.4798416754851	65.2659631407146	522.888158907318	47.9471032535855	69.4257424769333	49.6356530099633	46.3039112292316	89.7955147363609	49.8933581838761	46.0003698152779	106.091567795025	147.996096477394	46.0195091799972	46.0070318869729	46.0292637176406	46.2363104981358	68.5815374647838	215.649847526018	46.0209337179624	65.3782545359724	73.7466720671572	93.1278475487181	612.709070708588	82.7253879505418	47.3428617057614	107.462226883348	83.913468816008
HPD95.upper	944.559918175357	1641.54519727246	132.188199428776	90.1790856386715	49.3502340489225	47.6028661022807	202.314121917134	46.3557027225588	49.2629587817439	308.677366152789	425.835650549539	49.9428584338303	991.267024948453	88.2068437429921	46.7436249185667	50.1736895708339	2529.40729584727	49.2688099967128	57.6961371011887	52.1875417896854	52.1671021434986	51.5342612771548	57.5015462528365	46.9900091966481	50.0401544201815	95.0940547995983	53.3076040625749	50.5342077015765	91.9115082780104	5946.24536421068	49.002331178609	99.5112694824651	55.2175939177452	47.1750883042594	59.0332796193026	407.626340908798	57.9457244873629	165.617086073791	49.6040763055214	281.46842087214	47.0266049895872	98.0412816781009	57.0191961015856	1220.38744080447	91.3559035576938	56.6204879516058	91.7442798765921	282.827485719983	50.3396418422685	47.0650038854011	48.8604683151822	47.7944809042854	76.5347926051041	46.2850772749262	254.715914152085	937.931431968687	348.575175826529	213.515517891299	418.65275702541	51.6851908348177	67.6025525452556	48.7037123566095	98.8016635769211	65.0265508305114	47.6279831161689	49.6508530541649	294.803536261742	96.561194244538	80.9202449992894	94.5013193860868	1294.89736739435	83.4049736040529	154.250000059788	54.4008628260162	74.6311429281205	2063.69349157371	51.0080684235922	79.6353077788617	53.3107118343713	48.457720155102	110.540637702128	70.202093616643	47.8844810850559	155.52634791241	197.637284093042	53.7507032731176	62.81288798663	51.5892543679234	48.688249878428	88.3363691151718	329.884243850523	47.1679459543529	75.5779714862522	86.3188593852314	129.82911645815	3889.9254876948	233.044423378803	49.9465326198174	236.89355585398	424.585317411135
ESS	1674.95836374203	1801	1363.3043025799	1587.6485482323	1652.48480060898	1801	1801	1420.75926836951	1586.18071957686	671.412497950028	1570.32933339272	1801	1801	1572.57823685838	1654.01764492018	1666.91002588072	837.948387518813	1712.52364165192	810.130275143438	1709.53121041082	1749.5507200976	1350.64159273182	1595.1089182841	1801	1679.50246295559	1366.9415431419	1533.41991671405	1801	1611.56737485896	1510.98248717827	1801	1352.73086566684	1605.37272641762	1801	1707.40209224398	1801	1788.10504616868	1490.37091318877	1391.95101982572	563.81464488896	1801	1309.45167262024	1619.04417722783	1801	1759.2915556792	1311.45078993063	1366.48755842429	487.341730690225	1672.91359155705	1801	1801	1170.13385498718	1569.21687640564	1205.9453218685	1801	1311.77444767448	810.479681811391	678.808581946762	1029.05793858966	1582.39997950233	1616.11486061119	1801	1801	1605.3899678051	1797.91013999	1801	819.262840448776	1443.590857759	1566.12678709505	1372.17814174229	1703.67564361951	1801	1801	1145.87896321039	1305.26333405689	1481.53564453553	1437.37717570371	1612.08990688286	1801	1595.3970040969	1373.00506045986	1632.09064194357	1691.4224852373	1798.43658646159	1395.32230549894	1239.94254009042	1176.98307215304	938.829247621004	1801	1801	1461.13447951686	1801	1483.29269824638	1532.64894600196	1801	1801	1539.66255902291	1801	1801	1801
