trace	total.br.len	tree.height
mean	274.363438438823	66.2386870315421
stderr.of.mean	0.585669932364381	0.125280105378232
stdev	18.291158781008	4.96138494212987
variance	334.566489552045	24.615340543993
median	273.022837512651	65.7899640839819
mode	numeric	numeric
geometric.mean	273.760985601476	66.0566058324145
HPD95.lower	242.977803258349	56.8789641709015
HPD95.upper	312.920946374152	76.5347926051041
ACT	NA	NA
ESS	975.928328290296	1569.21687640564
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
