trace	total.br.len	tree.height
mean	54.3788189596061	46.118424434824
stderr.of.mean	0.050247123899122	0.00308439450555995
stdev	1.26370519379378	0.116227661226489
variance	1.59695081682138	0.0135088692341795
median	54.3352820240806	46.0812239454028
mode	numeric	numeric
geometric.mean	54.3641846236896	46.1182784895035
HPD95.lower	52.1488113739375	46.0001519463024
HPD95.upper	56.9446000082349	46.3557027225588
ACT	NA	NA
ESS	632.864108447583	1420.75926836951
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
