trace	total.br.len	tree.height
mean	2854.73792605942	457.134318220325
stderr.of.mean	15.2890814609698	5.90253011510851
stdev	598.515675357047	241.501342077234
variance	358221.013648102	58322.8982251053
median	2755.28204221579	398.453063972652
mode	numeric	numeric
geometric.mean	2797.89169271126	405.867614004022
HPD95.lower	1889.22082856198	137.422418240924
HPD95.upper	4026.28194861019	944.559918175357
ACT	NA	NA
ESS	1533.30873932027	1674.95836374203
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
