trace	total.br.len	tree.height
mean	300.809677051056	52.3495525519497
stderr.of.mean	0.357609832958667	0.0440223979005598
stdev	11.6637612242295	1.61244604791659
variance	136.043325895841	2.59998225744184
median	300.444265860466	52.261664295224
mode	numeric	numeric
geometric.mean	300.584633566537	52.3249168498283
HPD95.lower	279.566907626304	49.4037937920215
HPD95.upper	324.851705367126	55.4419758082068
ACT	NA	NA
ESS	1064.3872874591	1342.34557744166
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
