trace	total.br.len	tree.height
mean	201.375428537764	47.9076586216213
stderr.of.mean	0.118381673412662	0.0379643092777288
stdev	4.56206852874787	1.57062721971627
variance	20.8124692609918	2.46686986331367
median	200.861172711959	47.6223383745614
mode	numeric	numeric
geometric.mean	201.325847973328	47.8851626134803
HPD95.lower	193.945241436672	46.7943966749698
HPD95.upper	208.789498688785	49.2688099967128
ACT	NA	NA
ESS	1485.92196208995	1712.52364165191
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
