trace	total.br.len	tree.height
mean	432.001476930669	56.593292910847
stderr.of.mean	0.270693858589716	0.0297985581776556
stdev	7.17934295236924	1.23095587298121
variance	51.5429652277339	1.51525236122694
median	431.922220803492	56.5241518171348
mode	numeric	numeric
geometric.mean	431.941919304198	56.579969738165
HPD95.lower	418.067241563746	54.2816441948062
HPD95.upper	446.155303428002	59.0332796193026
ACT	NA	NA
ESS	703.807573419332	1707.40209224398
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
