trace	total.br.len	tree.height
mean	138.812451623389	48.7387492545087
stderr.of.mean	0.245042131621039	0.0398438694927961
stdev	7.95242580830534	1.58452454993059
variance	63.2410762366008	2.51071804933274
median	138.15059707163	48.4982277069335
mode	numeric	numeric
geometric.mean	138.58794697111	48.7134893265042
HPD95.lower	123.683288112964	46.0737330395229
HPD95.upper	153.577600028333	51.6851908348177
ACT	NA	NA
ESS	1053.80212603039	1582.39997950233
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
