trace	total.br.len	tree.height
mean	77.3548584878824	46.3836712435512
stderr.of.mean	0.0572516124734268	0.00707059293962659
stdev	2.01762544025171	0.29997980658399
variance	4.07081241715092	0.0899878843581681
median	77.310127807242	46.3214611535707
mode	numeric	numeric
geometric.mean	77.3286034639914	46.3827060280883
HPD95.lower	73.6066430451007	46.0000158896095
HPD95.upper	81.5692844133377	46.9900091966481
ACT	NA	NA
ESS	1242.64474170206	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
