trace	total.br.len	tree.height
mean	98.9377275416708	47.6796976435761
stderr.of.mean	0.259047794183253	0.0307003259321195
stdev	7.13564469360107	1.25307883518036
variance	50.917425193317	1.57020656717698
median	98.4824531836109	47.4294361357109
mode	numeric	numeric
geometric.mean	98.6840157569278	47.6635467204619
HPD95.lower	86.3373026405029	46.0003453009056
HPD95.upper	114.259156121223	50.1736895708339
ACT	NA	NA
ESS	759.185629152572	1666.91002588072
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
