trace	total.br.len	tree.height
mean	933.87328249476	139.087076313945
stderr.of.mean	1.83625941473643	0.829011811416614
stdev	73.9746178756498	35.1719869844088
variance	5472.24408984841	1237.06866843142
median	917.114248527034	129.082775830153
mode	numeric	numeric
geometric.mean	931.259797153199	135.802635022365
HPD95.lower	840.960339187547	97.8492293087743
HPD95.upper	1079.01883366791	202.314121917134
ACT	NA	NA
ESS	1623.82316137018	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
