trace	total.br.len	tree.height
mean	806.79587029463	91.7800604660428
stderr.of.mean	0.686023300011235	0.108810468127344
stdev	18.4757639797334	4.00088167698873
variance	341.353854634812	16.0070541932642
median	806.842375770569	91.5930150277922
mode	numeric	numeric
geometric.mean	806.584649227515	91.6935229925866
HPD95.lower	769.997321206156	84.1258848708928
HPD95.upper	841.701575680181	99.5112694824651
ACT	NA	NA
ESS	725.718878154246	1352.73086566684
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
