trace	total.br.len	tree.height
mean	2940.22992984317	440.080386665976
stderr.of.mean	15.5081993251583	6.73088314294649
stdev	553.501625725156	243.714272507876
variance	306364.049680391	59396.6466240433
median	2828.09997265333	375.514171108711
mode	numeric	numeric
geometric.mean	2893.71587988976	386.720044449464
HPD95.lower	2153.23669945812	147.387451860328
HPD95.upper	4036.64270957823	937.931431968687
ACT	NA	NA
ESS	1274.54858383642	1311.77444767448
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
