trace	total.br.len	tree.height
mean	5723.43086620186	1102.8851667214
stderr.of.mean	28.8942184705522	12.5194589532422
stdev	1012.96537897369	481.749133391316
variance	1026098.85899932	232082.227523284
median	5484.42385822176	972.616656941624
mode	numeric	numeric
geometric.mean	5646.38000885309	1023.65504969977
HPD95.lower	4294.42689994664	522.888158907318
HPD95.upper	7733.1498001308	2063.69349157371
ACT	NA	NA
ESS	1229.72681176213	1481.53564453553
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
