trace	total.br.len	tree.height
mean	779.810935934159	89.1130155945917
stderr.of.mean	0.64647236465019	0.0902546815405861
stdev	20.0109817365842	3.33598461077525
variance	400.439390061907	11.1287933233293
median	779.396859952758	89.0635942753911
mode	numeric	numeric
geometric.mean	779.554675034045	89.0508860185621
HPD95.lower	741.17469367186	82.5036975354153
HPD95.upper	817.543544112909	95.0940547995983
ACT	NA	NA
ESS	958.690014987296	1366.94154314191
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
