trace	total.br.len	tree.height
mean	758.822062251454	70.6174566604497
stderr.of.mean	0.624384063919338	0.0697889678917615
stdev	19.0438335566833	2.68707342705559
variance	362.667596534655	7.22036360238826
median	757.877832798845	70.4965310922091
mode	numeric	numeric
geometric.mean	758.584144810505	70.5665841242335
HPD95.lower	722.761290520863	65.3782545359724
HPD95.upper	795.156213121914	75.5779714862523
ACT	NA	NA
ESS	930.778784534347	1483.29269824638
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
