trace	total.br.len	tree.height
mean	705.350754977325	80.0875235441733
stderr.of.mean	0.669149357450375	0.0838957767283182
stdev	17.4473536194892	3.28352837594088
variance	304.410148323503	10.781558595609
median	705.629572536301	80.0178953538733
mode	numeric	numeric
geometric.mean	705.135268685617	80.0204907249597
HPD95.lower	672.177240730259	73.7466720671572
HPD95.upper	740.029199759458	86.3188593852314
ACT	NA	NA
ESS	680.22773881154	1532.64894600196
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
