trace	total.br.len	tree.height
mean	66.4545316960731	46.2558338001057
stderr.of.mean	0.0588853511566024	0.00581188112363213
stdev	1.83352425374091	0.236301305445172
variance	3.36181118905615	0.0558383069550925
median	66.3410792986044	46.1860850227545
mode	numeric	numeric
geometric.mean	66.4293613646717	46.2552337035292
HPD95.lower	62.7487471024139	46.0000141606866
HPD95.upper	69.9152042618699	46.7436249185667
ACT	NA	NA
ESS	970.063405242433	1654.01764492018
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
