trace	total.br.len	tree.height
mean	110.760402337686	47.7213088787456
stderr.of.mean	0.248575395569596	0.0300004295667872
stdev	7.25577896484437	1.22912803612899
variance	52.646328386678	1.5107557291983
median	110.246044371737	47.4759866970675
mode	numeric	numeric
geometric.mean	110.524675810613	47.7057847432559
HPD95.lower	97.1817713668702	46.0002474283087
HPD95.upper	125.195243025638	50.0401544201816
ACT	NA	NA
ESS	852.497573971998	1679.50246295559
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
