trace	total.br.len	tree.height
mean	608.812204824032	53.4772540335931
stderr.of.mean	1.02292910422009	0.0749129953860666
stdev	23.8392286638583	2.1316403033049
variance	568.308823287724	4.54389038267381
median	608.44747043352	53.4410844927929
mode	numeric	numeric
geometric.mean	608.345382395232	53.4349372849407
HPD95.lower	558.945302191971	49.2881508113558
HPD95.upper	653.823887073885	57.6961371011887
ACT	NA	NA
ESS	543.418813605482	810.130275143438
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
