trace	total.br.len	tree.height
mean	170.861537983331	46.7432280410315
stderr.of.mean	0.148571779030696	0.0147300043232496
stdev	5.14419732703478	0.605631217937075
variance	26.4627661394718	0.366789172139945
median	170.431923128827	46.6099290002662
mode	numeric	numeric
geometric.mean	170.78467370923	46.7393636828807
HPD95.lower	160.934204838645	46.0003698152779
HPD95.upper	180.83049397724	47.8844810850559
ACT	NA	NA
ESS	1199.51016626616	1691.4224852373
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
