trace	total.br.len	tree.height
mean	140.317427923586	48.1329624226856
stderr.of.mean	0.163878923584049	0.0223658970841381
stdev	5.52633171442642	0.948904503294956
variance	30.5403422178752	0.900419756373447
median	140.125212858007	48.0366347388056
mode	numeric	numeric
geometric.mean	140.208932665665	48.1236719904775
HPD95.lower	129.477209205318	46.3246517173075
HPD95.upper	150.889088389272	49.9428584338303
ACT	NA	NA
ESS	1137.80813779465	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
