trace	total.br.len	tree.height
mean	3145.06790157046	515.277515727211
stderr.of.mean	15.7549619289292	6.52661978648261
stdev	666.734953453482	276.900983823246
variance	444535.498156617	76674.1548422814
median	3015.61066849474	445.723843281873
mode	numeric	numeric
geometric.mean	3082.32399376632	456.702568961872
HPD95.lower	2091.90823126996	142.855625956687
HPD95.upper	4448.57092545808	1044.52265072874
ACT	NA	NA
ESS	1791.89712511256	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
