trace	sim1p_0	sim1p_1	sim1p_2	sim1p_3	sim1p_4	sim1p_5	sim1p_6	sim1p_7	sim1p_8	sim1p_9	sim1p_10	sim1p_11	sim1p_12	sim1p_13	sim1p_14	sim1p_15	sim1p_16	sim1p_17	sim1p_18	sim1p_101	sim1p_20	sim1p_21	sim1p_22	sim1p_102	sim1p_24	sim1p_25	sim1p_26	sim1p_27	sim1p_28	sim1p_29	sim1p_30	sim1p_31	sim1p_32	sim1p_33	sim1p_34	sim1p_35	sim1p_36	sim1p_37	sim1p_38	sim1p_103	sim1p_40	sim1p_41	sim1p_42	sim1p_43	sim1p_44	sim1p_45	sim1p_46	sim1p_47	sim1p_48	sim1p_49	sim1p_50	sim1p_104	sim1p_52	sim1p_53	sim1p_54	sim1p_55	sim1p_56	sim1p_57	sim1p_58	sim1p_59	sim1p_60	sim1p_61	sim1p_62	sim1p_63	sim1p_64	sim1p_65	sim1p_66	sim1p_67	sim1p_68	sim1p_69	sim1p_70	sim1p_71	sim1p_72	sim1p_73	sim1p_74	sim1p_105	sim1p_76	sim1p_77	sim1p_78	sim1p_79	sim1p_106	sim1p_81	sim1p_82	sim1p_83	sim1p_84	sim1p_85	sim1p_86	sim1p_87	sim1p_88	sim1p_89	sim1p_90	sim1p_91	sim1p_92	sim1p_93	sim1p_94	sim1p_95	sim1p_96	sim1p_97	sim1p_98	sim1p_99
mean	0.177239943084285	0.12105700933598	0.122927842825447	0.261321502241149	0.111377220446566	0.10168230968689	0.0923128184775246	0.124350756155084	0.328664564425254	0.348826295203555	0.341915046676363	0.186243954172905	0.286723246149884	0.201010852359726	0.272207224337124	0.143476146169789	0.680408899640638	0.2569567354523	0.120843061741245	0.268704164731905	0.301130981324455	0.532002036569966	0.283685466304112	0.0635519905591029	0.313936141171351	0.160466638261906	0.403043483715526	0.23098465996103	0.14536308299841	0.221763195651387	0.287438250826819	0.14215162668393	0.333330617870258	0.38930797831585	0.225260053268417	0.377630090132558	0.0883556743602915	0.0426997419619781	0.274998272301095	0.161222112607668	0.181808098916367	0.0495048443005271	0.437356288577454	0.0755658157354819	0.631548302596681	0.121404755469547	0.134775963599989	0.267828995420958	0.428666128476971	0.162375473412517	0.114678564857349	0.220020938514619	0.244518771059538	0.0579618249214935	0.0652724727120175	0.368572599352181	0.210219045692155	0.312685857971006	0.226571007857904	0.355325287102944	0.138800106781184	0.317148131762247	0.18623606731159	0.40780875221607	0.230208767398581	0.310036774152891	0.187910684100926	0.105711205536884	0.233631946011189	0.28725463724201	0.649309619261026	0.0656618216674036	0.136929412638089	0.216092546184685	0.131345097165877	0.183131489254347	0.318520305434363	0.346234355120245	0.70433991511242	0.14732786891275	0.527553817809041	0.310600027470922	0.189972265212428	0.642552055742003	0.329775961209756	0.689953644395325	0.278322710427265	0.414275912553372	0.233652438665973	0.379827647851426	0.155805282352761	0.350049338756588	0.526107594519194	0.606489098627351	0.114749607596429	0.285556061705719	0.0804527172259814	0.108486610745458	0.0964315982570655	0.575920959825292
HPD95.lower	0.173700692407345	0.117335775711799	0.108605726038298	0.249410779345308	0.0954737256156212	0.0934420183834537	0.0859881176323687	0.102266678364544	0.318905254342943	0.321046518495029	0.33321105074587	0.163467395298033	0.276247415142071	0.179034368175153	0.244577088919851	0.12013701985688	0.666636727592234	0.249963057148242	0.103446932079976	0.239418517767843	0.271845803271748	0.509233557419553	0.272532151045797	0.0515204777552507	0.277517295165116	0.148741226047405	0.380480224106658	0.206140626077092	0.138405699281623	0.215957677863747	0.267818647533803	0.132072999712964	0.297327998638873	0.358412337141616	0.216729572624823	0.369689092764339	0.0690001988106955	0.0375924822918049	0.248400884725743	0.152018764744497	0.167892260072366	0.0409796469644432	0.401270776199411	0.070579289223281	0.604229920046862	0.104679233278617	0.12384593812115	0.243762158647991	0.400871148996341	0.140642452248058	0.104969485455724	0.19942334392807	0.215569673232895	0.0429466041789609	0.0609430450556955	0.360437127016381	0.193816562812858	0.284995051499244	0.216722631978145	0.321242986841394	0.120424890756504	0.283217055159678	0.17737517674432	0.375231425091936	0.202650242000634	0.29554023639475	0.170854615075552	0.0875783291701598	0.219630430061508	0.27151928976486	0.636313095673752	0.0540637190167078	0.132072996328625	0.20244548290431	0.118450905382423	0.174391035460413	0.29887906407469	0.327588614916197	0.693141660331482	0.138510608138854	0.507551166423135	0.279711690396709	0.169274160569766	0.631151567567592	0.31304031343369	0.655937406119073	0.243551859812484	0.391745651267684	0.21187824091365	0.369021337112511	0.147571704585947	0.330807697403781	0.508288134782681	0.591225637368078	0.106525092571075	0.278767363318885	0.0757967453101216	0.0937421208821513	0.0892063247754329	0.568285045200105
HPD95.upper	0.180406316963168	0.124775818243843	0.136995745215566	0.2721917894428	0.126641179813229	0.108959333743365	0.0985088018394838	0.145663451521646	0.33912714337698	0.377856646104369	0.352129927162324	0.209206817038552	0.297327945255311	0.222330270138852	0.301576934708727	0.171029020617395	0.694854209253528	0.263999304248404	0.136136514825889	0.294791372638784	0.3327886974888	0.555214310980959	0.295519247144303	0.0767555253960592	0.344312159992748	0.172130011217444	0.427207971654843	0.252042938810464	0.151614820512615	0.228740603522262	0.309384290436407	0.150717692880494	0.366853364600915	0.419337902538623	0.234231634211401	0.385720744604717	0.105961277138331	0.0479257659865443	0.30526494817836	0.170847648339325	0.195437879728226	0.058729349159556	0.469445599034266	0.0802442727043136	0.657034090932901	0.137919602139159	0.145422670995482	0.289254987680313	0.461118065201616	0.183061382239746	0.12678734409835	0.238012322433007	0.276260054994263	0.0736787003828084	0.0693387105083284	0.375743057583679	0.228301931940296	0.338118251522141	0.235617390607066	0.387215593549673	0.160179684478715	0.350408004043888	0.194401271645808	0.435483176330819	0.255125272009973	0.325376019465198	0.208580116185278	0.121926139859676	0.249597950106496	0.302029830338813	0.661877293258049	0.0789819472480902	0.141696498335505	0.231184670774789	0.143795368337401	0.191278385938155	0.337293340703102	0.365005453652852	0.714259388055158	0.157959212103517	0.550950462085713	0.343123591592387	0.209695761729159	0.654817504274279	0.344464229663448	0.722103334035161	0.30844990552371	0.435421762320221	0.254889988894072	0.392555202088093	0.164588933034741	0.373756778050697	0.541791087305785	0.622001777378916	0.123188239165461	0.291669017226959	0.0845759266174936	0.124309152843409	0.104403416236241	0.582735433595556
ESS	1801	1730.99112973241	1702.74864866999	1786.41843713539	1801	1801	1595.92574702323	1801	1764.77397361622	1591.18574048904	1760.4104834672	1801	1628.96856485153	1729.83676578589	1801	1801	1801	1516.90470439434	1750.83949438119	1801	1801	1681.4869969084	1801	1801	1801	1801	1801	1631.69770320796	1780.41919847568	1801	1801	1674.28418555095	1801	1707.58964042888	1801	1801	1625.15729157725	1801	1801	1801	1801	1801	1801	1801	1801	1801	1622.59776358285	1769.43589844216	1801	1717.1261853073	1801	1801	1791.77845651704	1728.12729309698	1801	1801	1801	1703.24963406516	1787.21864026735	1789.46046120659	1405.76980607339	1589.59760685025	1460.8997833023	1523.36293996705	1687.84044165068	1565.99467486574	1801	1526.29384178827	1542.83998126642	1801	1750.59386419037	1666.86126586216	1801	1753.91657639266	1763.41014777452	1760.75985581876	1794.27734934902	1718.80685116052	1720.89334056255	1785.96459861876	1293.04802061989	1599.69902521978	1801	1801	1801	1801	1671.29808130041	1468.0409374702	1731.69177309459	1801	1801	1801	1801	1801	1801	1801	1801	1529.03807315929	1731.20387706196	1801
