trace	total.br.len	tree.height
mean	385.232204152125	59.2957774358509
stderr.of.mean	0.589323220257279	0.0709836988180382
stdev	17.8224905391041	2.84333628501981
variance	317.641169016454	8.08456122971024
median	384.144450416746	59.1068209381646
mode	numeric	numeric
geometric.mean	384.823824038732	59.2286082161604
HPD95.lower	352.071832363203	54.196097132297
HPD95.upper	421.404507593432	65.0265508305114
ACT	NA	NA
ESS	915.105194987152	1605.3899678051
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
