trace	total.br.len	tree.height
mean	530.105595712275	52.3843584314311
stderr.of.mean	0.412061142172503	0.0303499738926848
stdev	12.4977791764947	1.02708650772754
variance	156.194484344423	1.05490669435596
median	529.574034899351	52.34275337795
mode	numeric	numeric
geometric.mean	529.958833629218	52.374331783519
HPD95.lower	507.688336898146	50.4798416754851
HPD95.upper	555.60597051429	54.4008628260163
ACT	NA	NA
ESS	920.415050212281	1145.87896321039
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
