trace	total.br.len	tree.height
mean	863.062875269805	103.20250917727
stderr.of.mean	1.06819278154426	0.144148541771208
stdev	27.2835915883915	5.16152379876856
variance	744.39436996215	26.6413279252542
median	862.151198903606	103.00730078502
mode	numeric	numeric
geometric.mean	862.633023515434	103.074232844953
HPD95.lower	812.876146210181	93.4457387589128
HPD95.upper	917.730752273776	113.122293988735
ACT	NA	NA
ESS	652.747389840797	1282.85243627725
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
