trace	total.br.len	tree.height
mean	241.571932341577	51.1747645824098
stderr.of.mean	0.120813830029621	0.0221961627990427
stdev	3.97748694883388	0.941703288566804
variance	15.8204024281438	0.886805083697533
median	241.513104456998	51.1049908827222
mode	numeric	numeric
geometric.mean	241.539255438207	51.1661462099413
HPD95.lower	234.263727170949	49.6356530099633
HPD95.upper	249.808155202277	53.3107118343713
ACT	NA	NA
ESS	1084.49002881372	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
