trace	total.br.len	tree.height
mean	138.295078533734	49.7136726909961
stderr.of.mean	0.417209601300096	0.0597174719033334
stdev	11.1327065108188	2.10223626193219
variance	123.937154256028	4.41939730098262
median	137.673938691015	49.3559227027166
mode	numeric	numeric
geometric.mean	137.85184595762	49.6703010389341
HPD95.lower	116.825141875746	46.0195091799972
HPD95.upper	158.940893290962	53.7507032731176
ACT	NA	NA
ESS	712.416998099268	1239.94254009042
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
