trace	total.br.len	tree.height
mean	240.529868820345	49.1325394106699
stderr.of.mean	0.244357149583107	0.0498039168112964
stdev	6.87824786128072	1.52558402917321
variance	47.3102936412128	2.32740663006836
median	240.752632301033	49.1921643061468
mode	numeric	numeric
geometric.mean	240.431228369088	49.1088381675575
HPD95.lower	226.049849005186	46.0292637176406
HPD95.upper	252.723451209071	51.5892543679234
ACT	NA	NA
ESS	792.769410781336	938.829247621005
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
