trace	total.br.len	tree.height
mean	1329.54365997495	177.730461537762
stderr.of.mean	4.67817911659433	0.724812830487495
stdev	99.8678592064849	18.8789946679695
variance	9973.58930248628	356.416439673222
median	1322.63375225081	176.184719494185
mode	numeric	numeric
geometric.mean	1325.84195478017	176.741127241274
HPD95.lower	1117.39600794902	140.924199682169
HPD95.upper	1516.16947735607	213.515517891299
ACT	NA	NA
ESS	455.973003651895	678.808581946763
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
