trace	total.br.len	tree.height
mean	901.885424433963	116.285718742146
stderr.of.mean	0.912716809662973	0.212141177234159
stdev	29.5871771900943	7.83070216741002
variance	875.401054078035	61.31989643468
median	900.689779859619	115.90219127911
mode	numeric	numeric
geometric.mean	901.402047650545	116.024080874552
HPD95.lower	843.25461525283	102.181765452602
HPD95.upper	959.327303115685	132.188199428776
ACT	NA	NA
ESS	1051.42018144756	1363.3043025799
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
