trace	total.br.len	tree.height
mean	297.14570309505	49.5591029515253
stderr.of.mean	0.192496677586127	0.0209706086754068
stdev	6.22905015239473	0.794832720899079
variance	38.8010658010488	0.631759054211833
median	296.917080000694	49.5191336981329
mode	numeric	numeric
geometric.mean	297.080683182703	49.5527633023216
HPD95.lower	285.397537458549	47.9471032535855
HPD95.upper	309.23921969347	51.0080684235922
ACT	NA	NA
ESS	1047.70380349121	1437.3771757037
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
