trace	total.br.len	tree.height
mean	244.514320992884	47.2898116781241
stderr.of.mean	0.154555965258345	0.014385225055935
stdev	4.18172481535421	0.574421089012246
variance	17.4868224313492	0.329959587502015
median	244.465025305739	47.2045800274195
mode	numeric	numeric
geometric.mean	244.478628983121	47.286352333784
HPD95.lower	236.373274897935	46.3039112292316
HPD95.upper	252.448094773218	48.457720155102
ACT	NA	NA
ESS	732.454578721808	1595.3970040969
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
