trace	total.br.len	tree.height
mean	177.445651105128	48.917882074615
stderr.of.mean	0.208074509109201	0.0385676441103935
stdev	6.27847048935666	1.41700864517266
variance	39.4191916857225	2.00791350049405
median	177.34761153251	48.7927180144497
mode	numeric	numeric
geometric.mean	177.334709265554	48.8975142474281
HPD95.lower	165.422152554106	46.5709958592751
HPD95.upper	189.790346417096	51.5342612771548
ACT	NA	NA
ESS	910.985152746877	1350.64159273182
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
