trace	total.br.len	tree.height
mean	122.599281777874	48.5408185912248
stderr.of.mean	0.105317183623354	0.016141742782369
stdev	3.59380275304127	0.684836041210329
variance	12.915418227767	0.469000403340636
median	122.439460629625	48.5201497987026
mode	numeric	numeric
geometric.mean	122.546810341294	48.5359997304053
HPD95.lower	115.892545823578	47.3428617057614
HPD95.upper	129.656710629374	49.9465326198174
ACT	NA	NA
ESS	1165.06818333915	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
