trace	total.br.len	tree.height
mean	2728.24122747018	266.692393047069
stderr.of.mean	4.19968921121497	0.995390058664777
stdev	110.064957487892	38.0380042584744
variance	12114.2948668114	1446.88976796772
median	2720.52484802521	261.671143307252
mode	numeric	numeric
geometric.mean	2726.12326096697	264.641915084803
HPD95.lower	2536.04467202005	215.649847526018
HPD95.upper	2920.53264678734	329.884243850523
ACT	NA	NA
ESS	687.234853647417	1461.13447951686
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
