trace	total.br.len	tree.height
mean	2022.45196842665	249.750968520711
stderr.of.mean	4.4014064522128	0.711137140316168
stdev	88.1912324056708	16.8811048090099
variance	7777.69347323105	284.971699572779
median	2019.91911583974	248.208696736262
mode	numeric	numeric
geometric.mean	2020.53601921776	249.188131004024
HPD95.lower	1867.36892576137	217.305397204965
HPD95.upper	2208.89676034815	281.46842087214
ACT	NA	NA
ESS	401.706827710119	563.81464488896
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
