trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-20731.1827458508	-19874.4811012118	-856.701644639068	0.124490016628451	0.176350075898576	0.228326217087023	0.470833690385953	0.0649016303940571	0.240553907466911	0.592211960436223	0.102332501702805	1.90080267926297	5.78398839489087	0.636421913553428	1.18178904322327	0.00350272085832807	287.643964676105	977.398151127271	4115.50918116585	-5607.16844945679	-14267.312651755
stderr.of.mean	0.382448032013975	0.22102043324291	0.272335327896086	0.000195842232984208	0.000219056346948122	0.000270243118301834	0.000326242046496895	6.37292485102964e-05	0.000162586165595959	0.000203044959666743	9.75393264681948e-05	0.00308632235559829	0.00626874168727792	0.000473956658338023	0.000236978329169017	6.37624721136207e-06	0.937977157554466	7.77520750132676	15.8675605905467	0.148324852663906	0.196488013594457
stdev	10.4573930602718	8.70278188797213	5.4769316204383	0.00830888097691594	0.00929377226911375	0.011256112988982	0.013236010857261	0.00270380260963961	0.00689794574870323	0.00838937424909465	0.00413824251206393	0.130941547787238	0.23973344413268	0.0201082749228304	0.0100541374614154	0.000135380501337093	27.8241665035376	329.874066052737	673.203477778389	5.98707708921466	8.07106445333411
variance	109.357069617021	75.7384125896158	29.9967799749569	6.90375030885556e-05	8.63742029901478e-05	0.000126700079620729	0.000175191983413531	7.31054855189398e-06	4.7581655552053e-05	7.03816002913725e-05	1.71250510886531e-05	0.0171456889369175	0.0574721242357169	0.000404342720372129	0.000101085680093037	1.83278801422826e-08	774.184241616585	108816.899454165	453202.922492919	35.845092072199	65.1420814098735
median	-20730.7858499907	-19874.0974549484	-856.565182065654	0.124264881325591	0.176098324448022	0.228335625666245	0.470767433302123	0.0649137063507893	0.240555616696808	0.592138352255517	0.102144926281375	1.89682761532024	5.78099954537903	0.636004100504079	1.18199794974794	0.00350283330730373	286.376721628387	901.713050344313	3967.29988942015	-5606.92347995711	-14267.2782234109
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.124213231730797	0.176105437905323	0.228048532010569	0.470647871753762	0.064845319203972	0.240454764113783	0.592152599622292	0.1022489651311	1.89629043275482	5.77901669950137	0.636105370118571	1.18174624499557	0.00350010564986787	286.301209338338	930.983008700747	4066.45286083536	NaN	NaN
HPD95.lower	-20751.5860925185	-19892.398971715	-867.125413932691	0.108138359445661	0.158125620422283	0.20530590205316	0.445660524931272	0.0600234696954717	0.226605826699524	0.575690589892186	0.0948032238096999	1.65014481586247	5.33270437440801	0.595994654085035	1.16253066262067	0.003252132151093	229.259199074951	536.060406416901	3130.21677315007	-5618.91261893167	-14282.5011062341
HPD95.upper	-20710.7186704572	-19859.2807903984	-845.936114378244	0.140498850590118	0.194465817285506	0.24878580165258	0.497267942638754	0.0706590938691557	0.253170584713664	0.608587646372548	0.110816617816834	2.1561638627684	6.25469713083698	0.674938674758588	1.20200267295748	0.00377549601534473	339.092979321054	1654.37346089271	5440.00959862311	-5596.447171596	-14251.8532914348
ACT	60188.0643399001	29024.2517945049	111261.704076495	25000	25000	25938.4953035624	27338.7098487151	25000	25000	26359.5303856677	25000	25000	30769.1769375974	25000	25000	99822.9584458783	51139.0407044413	25000	25000	27619.1641172621	26669.9912417006
ESS	748.07190584715	1551.2889124165	404.676527055923	1801	1801	1735.83700492512	1646.93214307317	1801	1801	1708.11085558949	1801	1801	1463.31506011079	1801	1801	451.048543350992	880.442796340716	1801	1801	1630.20864095808	1688.22702609665
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
