trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-31155.7117260396	-30351.0992068716	-804.61251916807	0.255414576210402	0.224781858331812	0.337220995213211	0.182582570244575	0.133956804454002	0.257435314906515	0.374576396439875	0.234031484199606	1.99146446425467	5.00851208549175	0.259647709828234	1.37017614508589	0.00877366136506499	193.425915065183	297.167415967742	2198.33981446089	-4810.74354839499	-25540.3556584766
stderr.of.mean	0.286660762057035	0.220867405546878	0.225654406180326	0.000299682835513143	0.000306016128786816	0.000338441280906202	0.000342322659754521	8.4182713975508e-05	0.00012294731505427	0.000143804556332584	0.000115227600992672	0.00338759718613215	0.00352019480734625	0.000234992172017718	0.00011749608600885	1.14012192985802e-05	0.494106019338508	0.827142463379491	3.45152430810687	0.113033805278806	0.201335792347794
stdev	9.50472567869284	8.53192804279382	5.02707606206656	0.0127144639496843	0.0129831627854818	0.014271613663758	0.011218096610717	0.00351293481136103	0.00521621200724201	0.00610110967536811	0.00483386731494964	0.143723554354985	0.149349194114612	0.00956159920017494	0.00478079960008739	0.000272602456659232	17.6771764685923	26.9365757899638	87.6810686430731	4.22028477131273	7.78902239518097
variance	90.3398102272031	72.7937961274116	25.2714937338027	0.000161657593527821	0.00016856251591432	0.000203678956567564	0.00012584569156738	1.23407109888722e-05	2.72088677044957e-05	3.72235392708704e-05	2.33662732185384e-05	0.0206564600764302	0.022305181782684	9.14241792647861e-05	2.28560448161957e-05	7.43120993766486e-08	312.482567901755	725.579115288463	7687.9697983913	17.8108035509741	60.6688698726308
median	-31154.902674374	-30350.674723236	-804.595989747956	0.255491192593201	0.224547985069517	0.337022267817369	0.182492102333629	0.134011100508783	0.25755307078358	0.374722795594741	0.234146247592826	1.98643597001182	5.00555665846945	0.259099766563826	1.3704501167181	0.00876902791058408	192.596448623038	294.801619255044	2197.10114837464	-4810.60577543458	-25540.0712506428
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.255097986807514	0.224406156720204	0.336919191655217	0.182237500014292	0.133910742512051	0.257382418872177	0.37452670268614	0.233981543442394	1.98630658685028	5.00629075181552	0.259472873546769	1.37016780261447	0.00876943149398619	192.621832391686	295.971146227121	2196.59846482396	NaN	NaN
HPD95.lower	-31175.6182928694	-30367.6966455492	-814.46033839061	0.230835107070874	0.201836163185395	0.309946185796514	0.159250539226544	0.126561025050138	0.246736964408996	0.36260537397387	0.225116187754529	1.72554436553948	4.71210876630307	0.24223492053595	1.36027133236218	0.00824927689577359	162.29964566154	246.892082988762	2022.53529786064	-4819.00144633832	-25556.4188384032
HPD95.upper	-31139.1294104598	-30334.8514228612	-794.587662928432	0.280105418103109	0.251659983942115	0.365988431078822	0.203092262402379	0.140263832773056	0.267310256039097	0.385936969181689	0.243463933488498	2.28198793128585	5.28215441090161	0.279457335275673	1.37888253973204	0.00931302570795783	228.646999491526	351.377228601501	2363.55792530552	-4802.34028137493	-25526.7926061926
ACT	40932.6354796338	30156.5233129158	90671.1456474332	25000	25000	25306.5462626056	41903.0199518057	25841.5193268413	25000	25000	25570.3085972358	25000	25000	27180.5412304812	27180.5412304779	78714.6280474522	35158.2195721229	42431.485845786	69730.4686185074	32280.894683526	30066.8860066509
ESS	1099.97803641064	1493.04346302799	496.574733654252	1801	1801	1779.18391284122	1074.50489372329	1742.35111451954	1801	1801	1760.83131061106	1801	1801	1656.51594713307	1656.51594713327	572.002956970808	1280.63936535912	1061.12239773172	645.700522196832	1394.78785955018	1497.49461883217
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
