trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-49152.918551682	-48234.4434417784	-918.475109903614	0.356159947140033	0.342100995875584	0.0594089093376686	0.242330147646716	0.350592047252658	0.0826690314195929	0.296633543060797	0.270105378266953	2.29116512504958	6.98904058438808	2.10923520781461	0.445382396092686	0.0150674076766225	456.139043519046	993.536368440314	5484.97472579935	-24590.7439974099	-23643.6994443685
stderr.of.mean	0.334435748503687	0.212923029079168	0.22627462383366	0.000115433198495902	0.000106170263603731	4.85758187797275e-05	9.38098088467473e-05	0.000128030044153832	7.03023979615315e-05	0.000117252455890694	0.000149894197074958	0.00185645056143097	0.00584003629583877	0.000337276909970608	0.000168638454985306	2.07164006843463e-05	1.10795861081862	11.5008309531535	25.3446877954707	0.161516067777241	0.192414456007305
stdev	9.58232316779335	8.55245419172507	4.63331734453699	0.0048974150900562	0.00450442210614666	0.00205557156865099	0.00391057100033658	0.00543185390675801	0.00298267767964658	0.00497459963257985	0.00635947121133285	0.0787625147008128	0.247771717793405	0.0143094452024235	0.00715472260121181	0.000452300989581649	42.1507845674038	476.48060473094	978.580266327619	6.44369683467244	7.35631483559548
variance	91.8209172920291	73.1444727015558	21.4676296151873	2.39846745643102e-05	2.02898185103427e-05	4.22537447384631e-06	1.52925655486735e-05	2.95050368643623e-05	8.8963661406619e-06	2.47466415044636e-05	4.04428740877713e-05	0.00620353372199575	0.0613908241382946	0.00020476022200116	5.11900555002911e-05	2.04576185176539e-07	1776.68863964769	227033.766684762	957619.337645834	41.5212288971676	54.1153679604022
median	-49152.3202570651	-48234.1718631089	-918.370103009357	0.356125022898544	0.342070742822573	0.0593848540126946	0.2422355911336	0.350621520567213	0.08263146504887	0.296641163114243	0.269986092581497	2.29051593715131	6.97495294068351	2.10887062425957	0.445564687870196	0.0150551749337531	453.81660115301	845.756481329223	5208.35959663211	-24590.4870519843	-23643.5104134556
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.356126261766802	0.34207137790435	0.0593733741889066	0.242298625971879	0.35054994854237	0.0826151541215589	0.296591848492465	0.270030659279283	2.28981322901101	6.98466736330737	2.109186703624	0.445324908861017	0.0150606354803777	454.206248576576	912.496506593035	5411.86519096756	NaN	NaN
HPD95.lower	-49170.6988692544	-48251.071813915	-926.617737870515	0.347252540014996	0.33344269381201	0.0557038791244697	0.234431257887305	0.339939873690662	0.0764054898919448	0.286885269536015	0.25746164926834	2.13430714843397	6.51749270483746	2.08209675639173	0.431467179368251	0.0142259410698289	382.578154406631	458.019755298776	4274.25630696129	-24603.6813862658	-23659.5716899614
HPD95.upper	-49133.804167568	-48217.5208875011	-908.946580723993	0.366278408716688	0.350821116158037	0.0638649082496591	0.250063552315995	0.360973322628079	0.0881222418798034	0.306471497318719	0.281952168772047	2.44001176571879	7.48814455823101	2.13706564126346	0.458951621804117	0.0159658615452003	547.299004996959	1900.90894204024	7480.00768776193	-24578.5242236099	-23630.5577371974
ACT	54814.5862563451	27891.774033366	107324.775617237	25000	25000	25129.7075656401	25895.7522285778	25000	25000	25000	25000	25000	25000	25000	25000	94403.0244859508	31091.9620160681	26216.8412982336	30185.151779342	28273.1141542523	30786.9848844545
ESS	821.405451998429	1614.27523205007	419.521026166195	1801	1801	1791.7040969296	1738.70214707691	1801	1801	1801	1801	1801	1801	1801	1801	476.944464917018	1448.12347245026	1717.40750488632	1491.62741765022	1592.50232409323	1462.46864280415
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
