trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4526.53252110916	-4000.38365804396	-526.148863065208	0.0945255892544914	0.699812375572717	0.132324005160927	0.0733380300118642	0.117489690064873	0.671305866560503	0.115455266478349	0.0957491768962779	1.95840846151779	2.10625224703816	0.723992216105785	1.13800389194708	0.00183901322146067	22.7794327278017	66.7134129306806	488.839637391502	-1061.91812398255	-2938.46553406141
stderr.of.mean	0.343879763272654	0.207721855580771	0.305322818313629	0.00033860096005281	0.000582563930682517	0.000412484357766787	0.000299278036668757	0.000251191823619641	0.000388878802434863	0.000245982561961966	0.000218200351420783	0.00888950113080969	0.00550298152197622	0.00139514727282609	0.000697573636413044	3.398196935791e-06	0.0806328367301381	0.0949021046923218	0.754576991530533	0.105777810801159	0.193278986595091
stdev	11.8066615195178	7.91591129482894	9.21737230919044	0.0143555756511669	0.0247160905374054	0.0175002264899635	0.0126972897918617	0.0106571648669792	0.0164987277495831	0.0104361546464987	0.00901333941298991	0.371847472612919	0.233471697026428	0.0591910767077271	0.0295955383538636	0.000124025883177315	2.60967004364109	3.58650588200909	24.0797922310307	4.30868608424661	7.08729999528167
variance	139.397256236462	62.6616516276004	84.9599522862306	0.000206082552276375	0.000610885131453223	0.000306257927200021	0.000161221168058516	0.000113575163001976	0.000272208017354865	0.000108913323805636	8.12402873737573e-05	0.138270542888615	0.0545090333124001	0.00350358356182004	0.000875895890455011	1.5382419697913e-08	6.81037773667768	12.8630244416858	579.836393889606	18.5647757725804	50.2298212231195
median	-4526.00172497347	-3999.87910272959	-525.695050260561	0.0938051184402185	0.700609395817021	0.131110076193324	0.0728711413297896	0.117424538169211	0.671417986230338	0.114918706192769	0.0956117336176438	1.92386350161096	2.09208338494101	0.718889596788285	1.14055520160584	0.0018341783965553	22.608005982755	66.6024194747689	487.36345284298	-1061.66933380264	-2937.98532371832
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0934307081226751	0.699374218735305	0.131165785642387	0.072248750333302	0.117004810786926	0.671102963300683	0.114983045885796	0.0953247005743585	1.924213222662	2.09341385059591	0.721591112430682	1.13761688538191	0.00183483855283054	22.6323106512374	66.6179580186222	488.251290687499	NaN	NaN
HPD95.lower	-4548.52572129007	-4016.26315117933	-544.170326402387	0.0655463759975621	0.651473114197372	0.0961950140510275	0.0505570450962286	0.0976772384193881	0.641363126780709	0.0960957820085694	0.0782999132644109	1.25888333084927	1.67619525331588	0.616536234198469	1.07545977949071	0.00158981811651347	17.9904092366403	59.6982986152004	444.779298381625	-1070.78837084377	-2952.41836134213
HPD95.upper	-4502.73588252076	-3985.49398956758	-508.578055836662	0.121811919559749	0.745815506731877	0.16466607501853	0.0987896347176598	0.138878326239532	0.708170915036445	0.136847325553536	0.113455391236038	2.67296135491086	2.56051969062912	0.849080441018545	1.19173188290074	0.00208484730448169	27.8306081607171	73.6303503429589	538.33590959684	-1054.08981414865	-2924.68770960923
ACT	38174.3272625605	30986.6715630615	49376.0841973016	25034.9959631818	25000	25000	25000	25000	25000	25000	26372.5315258993	25718.0176928915	25000	25000	25000	33781.9574857955	42960.0775718033	31508.0098871616	44188.9850111071	27121.3823086675	33467.2499301554
ESS	1179.45758913631	1453.04409053321	911.878710755695	1798.48241502483	1801	1801	1801	1801	1801	1801	1707.26879047554	1750.71813611999	1801	1801	1801	1332.81204971417	1048.066077738	1429.00170976352	1018.91908104888	1660.12924738024	1345.34507896422
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
