trace	total.br.len	tree.height
mean	146.794524501136	46.1497468586357
stderr.of.mean	0.0785417136225885	0.00326629200800388
stdev	2.78892689278053	0.138577012306352
variance	7.77811321327446	0.0192035883397547
median	146.768542821873	46.1087884025884
mode	numeric	numeric
geometric.mean	146.768068366868	46.1495395746182
HPD95.lower	141.361466546515	46.0004786958561
HPD95.upper	151.901780415845	46.4315262383466
ACT	NA	NA
ESS	1261.58017876804	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
