trace	total.br.len	tree.height
mean	837.939781965362	88.7221882587795
stderr.of.mean	0.653696066516359	0.120474023451001
stdev	20.9644791940661	4.96732211768935
variance	439.509387878432	24.6742890208858
median	837.801716789433	88.2790241829858
mode	numeric	numeric
geometric.mean	837.678139661162	88.5852392469283
HPD95.lower	797.476280815237	80.1071984116776
HPD95.upper	877.868471529242	99.0048617205259
ACT	NA	NA
ESS	1029.10041743882	1700.97981490012
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
