trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-9084.25831642204	-8330.21246942449	-754.045846997545	0.326712574902052	0.22377051700517	0.161694570333485	0.287822337759296	0.343752286921714	0.258085662476767	0.0789461335672696	0.319215917034247	3.75319869524289	2.13810156239803	0.298696877307335	1.35065156134633	0.0015363837668664	132.799807327549	203.685620771086	1594.01912045409	-1277.79096057313	-7052.42150885136
stderr.of.mean	0.397961685810074	0.209052564776947	0.325757844666906	0.000634063996971028	0.000521144827936742	0.000438388506424336	0.000555442070822333	0.000313227570365747	0.000299787010445193	0.000143958318238336	0.000272645146185072	0.0145117551324541	0.00351456587227352	0.000570101483600637	0.000285050741800317	3.31435608788827e-06	0.437390914973325	0.535574289416042	3.39394234022441	0.0757340031369819	0.19983719507351
stdev	11.7023496433631	8.86934780196635	8.17430902414117	0.0256394848102438	0.022110299096778	0.0185051167029289	0.0235654076534484	0.013289118292822	0.010846328809676	0.0061076332395361	0.0115673521184181	0.615681532652017	0.131882122150656	0.0241873537684941	0.012093676884247	8.58401197304343e-05	14.3925283320463	15.839527301052	80.8805609374005	3.21312113522165	8.31999372356502
variance	136.944987175519	78.6653304322453	66.8193280221558	0.000657383181334721	0.000488865326148984	0.000342439344189017	0.000555328437873204	0.000176600665000618	0.000117642848647607	3.73031837886863e-05	0.000133803635031472	0.379063749648736	0.0173928941429605	0.000585028082322285	0.000146257020580569	7.36852615533529e-09	207.144871788755	250.89062512077	6541.66513754855	10.3241474296081	69.2222955601614
median	-9083.83027711186	-8329.9879880836	-753.945803983171	0.325745860818017	0.22333485941788	0.160973305898192	0.28748653317384	0.34341651099662	0.257987977377244	0.0787792521202688	0.318876571976657	3.70924862917836	2.13803513731719	0.297184081844251	1.35140795907787	0.00153333057251061	131.693137925452	202.752769389161	1588.87045827878	-1277.69521487644	-7052.14761573091
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.325704262784876	0.222671469374468	0.160636959490922	0.286855395766738	0.343495256189722	0.257857878885325	0.078710192457943	0.319007004653462	3.70414436922941	2.13403744427099	0.297723167916129	1.35059736166162	0.00153398458631187	132.031895818966	203.075026485583	1591.98378030611	NaN	NaN
HPD95.lower	-9105.4325793994	-8348.73482860838	-770.086580952965	0.275944583387058	0.185136422458345	0.125807523458189	0.240186445412408	0.316932434877431	0.236374735360801	0.0672672226940361	0.297434583431212	2.6490410955714	1.88260915732773	0.2542507172695	1.32490916079457	0.00138570772114417	104.576872231525	174.404699306041	1444.94622480942	-1284.02794627968	-7069.18643594545
HPD95.upper	-9060.51517083474	-8313.84617421982	-738.372752161718	0.374821475540534	0.27062468279762	0.196660688468094	0.331089573157641	0.368684298401717	0.278039738346751	0.0906674042710078	0.342170741555366	4.9751507532738	2.4106969670527	0.350181678410861	1.37287464136524	0.00171744163975828	160.266223729329	236.512672543673	1754.77674120992	-1271.6854704937	-7036.15584316946
ACT	52041.3751473031	25000	71466.093251407	27520.7318673526	25000	25254.9807519216	25000	25000	34377.3558842798	25000	25000	25000	31958.317060289	25000	25000	67085.7196527332	41560.2077479324	51447.8685150459	79237.9060241612	25000	25960.8574791466
ESS	865.176984131506	1801	630.019047516824	1636.03933997891	1801	1782.81664287446	1801	1801	1309.72841982269	1801	1801	1801	1408.86642794928	1801	1801	671.156249542679	1083.36802051332	875.157733441035	568.22551552878	1801	1734.34178883216
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
