trace	total.br.len	tree.height
mean	888.324052892577	96.8905959811063
stderr.of.mean	0.826889774967945	0.153209245410336
stdev	27.622742357961	5.74368049873416
variance	763.015895374293	32.989865671539
median	886.991175675599	96.4029846338975
mode	numeric	numeric
geometric.mean	887.896400002368	96.7222797890397
HPD95.lower	838.788191644384	84.9430556612328
HPD95.upper	945.05489850175	107.197658482491
ACT	NA	NA
ESS	1116.55387701802	1406.21569797324
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
