trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-2455.39594892812	-2162.39098785245	-293.004961075669	0.242356858872101	0.0957346399278011	0.181172370048954	0.480736131151144	0.244462101013314	0.223269945631771	0.319984417611524	0.212283535743391	3.65752558396311	7.12629381132551	0.89580181291858	1.0520990935407	0.00169664832621489	3.72669783811816	48.8875162631292	179.830915353009	-669.098980890042	-1493.2920069624
stderr.of.mean	0.480240824239272	0.156229741952324	0.446441142964216	0.000652807701646596	0.000414960378695791	0.000563679459142778	0.000729800489742254	0.000423793490175206	0.000415980187555785	0.000472690214901156	0.000418421531511682	0.021027728582338	0.0333574314553473	0.00288227143118818	0.0014411357155941	3.98634200563098e-06	0.0144165573048752	0.0510023631365712	0.30947497269147	0.086400675536883	0.127577355599642
stdev	15.1821584252089	6.479491617095	13.6097760997795	0.0261584102687466	0.0170976612860681	0.0239148903879551	0.0309628077343885	0.0179800322688392	0.0176485419640558	0.0198215190472775	0.017752119400057	0.892130830736741	1.41523574070186	0.103013639456045	0.0515068197280226	0.000158374401775363	0.523754766536051	2.16384667589747	10.4890073389283	3.66566964858382	5.29016842199779
variance	230.497934448142	41.9838116160044	185.226005486129	0.000684262427788068	0.000292330021453113	0.000571921982267905	0.000958695462796708	0.000323281560388499	0.00031147103345704	0.000392892617341583	0.000315137743193881	0.795897419151027	2.00289220175995	0.0106118099139801	0.00265295247849502	2.5082451137704e-08	0.274319055469233	4.68223243679252	110.019274956093	13.4371339725486	27.9858819331026
median	-2454.99559704408	-2162.05947041529	-292.496424886539	0.241593516963246	0.0945063337629545	0.180215652859125	0.481328517866698	0.244113602816042	0.22316621402021	0.319695782601318	0.211950362775342	3.55113603916089	6.97807162854142	0.887187170691521	1.05640641465424	0.00168858306711573	3.68697011966419	48.4365456018206	179.007574548472	-668.902477163385	-1492.8688712468
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.240947018205997	0.094219467343625	0.179599407379655	0.479732764885272	0.243799900440193	0.222570808416804	0.319369709397541	0.211539968946558	3.55217723576888	6.99182145360934	0.889928794107116	1.05082173729321	0.00168929297415476	3.69076932049523	48.8412169992775	179.529609070605	NaN	NaN
HPD95.lower	-2485.50878418516	-2175.47629550876	-321.187274834193	0.195892739522095	0.06130167746561	0.135886637742099	0.419371726207047	0.20718215498325	0.189026991965766	0.282489840606697	0.175997163371206	1.92334652079526	4.55892032856051	0.698376758485904	0.95073289715295	0.00139736712468865	2.72157559267016	46.0013976119349	160.706483714138	-676.457464230291	-1504.2225380387
HPD95.upper	-2425.71106654098	-2149.9788825888	-267.6973801653	0.298776078168954	0.128215824647837	0.229471286712395	0.539316542410457	0.277342554086264	0.256917485942353	0.357944440360558	0.245996237396621	5.35714054233341	9.74616631550617	1.0985342056941	1.15081162075704	0.00202494261776708	4.73175733644167	53.080952048072	201.731956217935	-662.057444706976	-1483.88096825162
ACT	45026.0130903424	26161.2171667867	48421.5671777537	28025.9423755616	26506.4901129787	25000	25000	25000	25000	25591.263922449	25000	25000	25000	35228.3799639758	35228.3799639763	28509.6257830012	34094.1233593452	25000	39173.7067347734	25000	26171.0154597365
ESS	999.97749988789	1721.05906666919	929.854249341311	1606.54722673166	1698.64058983629	1801	1801	1801	1801	1759.38945948283	1801	1801	1801	1278.08886034618	1278.08886034616	1579.29116091191	1320.60881945682	1801	1149.3678733249	1801	1720.41471104818
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
