trace	total.br.len	tree.height
mean	1001.8988652479	147.309692243769
stderr.of.mean	1.0364299593192	0.247587660224342
stdev	33.6192977322779	9.95891910167883
variance	1130.25718001155	99.1800696737835
median	1000.69751483505	146.906910098748
mode	numeric	numeric
geometric.mean	1001.33613848112	146.975179171452
HPD95.lower	934.907853328163	130.074977567766
HPD95.upper	1064.9516985213	167.580363607072
ACT	NA	NA
ESS	1052.78260296778	1618.8542864041
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
