trace	total.br.len	tree.height
mean	2350.53519255968	355.949307827492
stderr.of.mean	5.71522046791184	2.19448174297471
stdev	183.093565142731	84.2237041097999
variance	33523.2535966756	7093.63233397512
median	2321.80872844128	339.506262365539
mode	numeric	numeric
geometric.mean	2344.28669440249	348.743391074551
HPD95.lower	2067.46511522617	251.593487631653
HPD95.upper	2649.6125012539	500.134283958268
ACT	NA	NA
ESS	1026.88433252625	1473.82552130209
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
