trace	total.br.len	tree.height
mean	1632.12193145712	198.450139528077
stderr.of.mean	2.92443971751798	1.19250244441943
stdev	117.03522884884	49.5740394778584
variance	13697.2447917004	2457.58539015227
median	1614.04788515284	187.833727735954
mode	numeric	numeric
geometric.mean	1628.42261050332	194.437252891918
HPD95.lower	1453.80146710106	144.74125180339
HPD95.upper	1825.26215535926	273.801856928638
ACT	NA	NA
ESS	1602.46743287758	1729.1449571579
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
