trace	total.br.len	tree.height
mean	1831.41511631736	179.31884298965
stderr.of.mean	5.61915599395989	0.588268231849676
stdev	113.179748539624	15.1879284539937
variance	12809.6554794925	230.673170723632
median	1829.41740510142	178.463337317769
mode	numeric	numeric
geometric.mean	1827.95592359271	178.684841786913
HPD95.lower	1609.80799501804	150.780070882414
HPD95.upper	2044.64620268313	208.216482103737
ACT	NA	NA
ESS	405.916414412787	666.941336141095
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
