trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-41054.54866273	-40571.1450478672	-483.403614862755	0.112075777384537	0.2792324130062	0.45227448860797	0.156417321001293	0.208509696432746	0.0529999887016454	0.405918779023063	0.332571535842543	2.78750879032413	4.16648568151629	1.91471166354189	0.542644168229058	0.0720568275817253	15.7308440073234	49.6726831208672	382.234101677243	-20610.6563871395	-19960.4886607277
stderr.of.mean	0.22501095232951	0.199484701477141	0.109028845416255	7.45283181333651e-05	0.000158381958479354	0.000145422126722375	9.51392996843301e-05	0.000120148505520462	6.17610038485947e-05	0.00016826991005107	0.00018537639155647	0.00210282704128636	0.00340452796693196	0.000407684510418212	0.000203842255209107	4.86874206904864e-05	0.0354104363811023	0.0176282529304127	0.193132801813734	0.171120555656238	0.176924280767467
stdev	8.89437545315861	8.46341780336434	3.08244240068008	0.00316196826059367	0.00547043983184535	0.00616973736427747	0.00403641801494358	0.00509746859353032	0.00255975722547756	0.00713908656629458	0.00786485299877619	0.0892153818655526	0.144441866438994	0.0161496234811573	0.00807481174057865	0.00139018876479902	1.43717413036448	0.714795798999743	5.92431618788446	6.98251577189917	7.29564423461314
variance	79.1099147017504	71.6294409143044	9.50145115351035	9.99804328100173e-06	2.99257119538402e-05	3.80656591441615e-05	1.6292670391361e-05	2.59841860620279e-05	6.55235705338456e-06	5.09665570010477e-05	6.18559126923589e-05	0.00795938436141637	0.0208634527803801	0.000260810338583146	6.52025846457867e-05	1.93262480177341e-06	2.06546948098889	0.510933034267681	35.0975222940299	48.7555265048206	53.226424798044
median	-41054.1655401761	-40570.8030707587	-483.353291814568	0.112085657410462	0.279328016274772	0.452165337842996	0.15631299451017	0.208398471056406	0.0530210756401595	0.405873265468642	0.332718363509725	2.78413533380042	4.16769928362221	1.91409169942389	0.542954150288055	0.0720213682155893	15.6464713339599	49.5853047622803	382.236593450588	-20610.5388923736	-19960.3700419591
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.112031170004474	0.279178791107147	0.452232449151866	0.156365303333877	0.208447433876689	0.0529382577886533	0.405855990621723	0.332478565997411	2.78608542363402	4.16398039193078	1.91464363717392	0.542584029993369	0.0720434324410833	15.6658897109702	49.6676122834588	382.188265535661	NaN	NaN
HPD95.lower	-41073.1254547648	-40588.6716738998	-489.177794595829	0.106051550585145	0.269010518033516	0.439369740378284	0.148153541852735	0.198845303679965	0.0479877980731679	0.391366350382177	0.31757255064999	2.6096808536346	3.88346978856527	1.88395661850727	0.527019896726507	0.0693459735549313	13.0655112689232	48.4026577724241	370.641946426948	-20625.5341315663	-19973.7756727344
HPD95.upper	-41038.0022087049	-40555.3253140302	-476.956411830849	0.11824092313914	0.290191266391036	0.463104690593955	0.163647931118138	0.218050550502248	0.057937528458187	0.419975803502263	0.348244702888818	2.96087170318452	4.45423576597812	1.94596020654699	0.558021690746368	0.0748425752987424	18.7268426083639	50.9048182010079	394.223241879691	-20598.462711626	-19946.2697309114
ACT	28799.754056954	25000	56299.5943706137	25000	37720.6620203246	25000	25000	25000	26196.5148511916	25000	25000	25000	25000	28677.150736346	28677.1507363464	55194.8257034427	27318.4563197832	27369.5050194484	47824.231836591	27026.6920148293	26464.2726093414
ESS	1563.3814063467	1801	799.739332109671	1801	1193.6428892934	1801	1801	1801	1718.74007881442	1801	1801	1801	1801	1570.0653253161	1570.06532531608	815.74675571793	1648.15315598174	1645.079074978	941.468336675943	1665.9456501482	1701.35037016309
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
