trace	total.br.len	tree.height
mean	444.36520614418	77.2565030289463
stderr.of.mean	0.459932799595267	0.0833813905426929
stdev	15.0824591489759	3.29756623892735
variance	227.480573980528	10.8739431001134
median	443.530571741047	77.062561915162
mode	numeric	numeric
geometric.mean	444.110660791291	77.1865651068823
HPD95.lower	416.242414507441	71.0840197937131
HPD95.upper	475.07295488924	83.3856803871229
ACT	NA	NA
ESS	1075.96190045608	1564.91275682087
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
