trace	total.br.len	tree.height
mean	213.051013044411	46.9751842130782
stderr.of.mean	0.145833724811734	0.0130282229337782
stdev	5.17715235035078	0.552740601697585
variance	26.8029064587426	0.305522172765009
median	212.903618892731	46.9159209709671
mode	numeric	numeric
geometric.mean	212.988345937509	46.9719478524006
HPD95.lower	203.908203818563	46.0306857388024
HPD95.upper	223.594644933621	47.9866170057891
ACT	NA	NA
ESS	1260.97737839776	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
