trace	total.br.len	tree.height
mean	3747.35095307739	537.879686271944
stderr.of.mean	8.90216780567216	1.54002650357911
stdev	188.595356274692	46.4535279939075
variance	35568.2084083781	2157.93026308075
median	3733.55571165399	535.446549933127
mode	numeric	numeric
geometric.mean	3742.64974030245	535.899943359736
HPD95.lower	3377.17461425193	450.416677729238
HPD95.upper	4130.17543380429	630.504919352974
ACT	NA	NA
ESS	449.06765876186	910.379264544699
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
