trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-29789.9039604382	-29277.6890753489	-512.214885089214	0.147256295641836	0.144274319853825	0.40627519549267	0.302194189011666	0.159466565097241	0.200064110934472	0.589191627326914	0.0512776966413687	5.40977182887938	1.80768402711382	1.73267733832296	0.633661330838521	0.0347738306075431	19.7295123231364	75.9330099129114	462.776230818121	-14228.9938616318	-15048.6952137172
stderr.of.mean	0.230196201830424	0.206983066307841	0.116511079846771	0.000114430597540746	0.000128976329957174	0.00019216621612513	0.000179772158345484	0.000121927319448544	0.000158732487944206	0.000188299072152955	7.68750605309021e-05	0.00487662601337144	0.00180097056608635	0.000504948219826536	0.000252474109913267	2.05860739306808e-05	0.0475096575900603	0.191288562377755	0.465945635448316	0.172998518157306	0.180703096617362
stdev	9.49880143245865	8.78154643144632	3.42386723610887	0.00485487834056763	0.00484330561520055	0.00815292081405525	0.00762708555705837	0.00517293726534486	0.00669959549114511	0.00795504458709178	0.00310848906042017	0.206897687473277	0.0764086982083533	0.0204513104736819	0.0102256552368409	0.000742704296444725	1.81082184152113	8.11568512482336	17.8246867229198	7.33970438678463	7.66658191685789
variance	90.2272286532785	77.1155577276477	11.7228668504998	2.35698437017127e-05	2.34576092822332e-05	6.64701178002554e-05	5.81724340946884e-05	2.67592799511935e-05	4.48845797449718e-05	6.32827343826182e-05	9.66270423875185e-06	0.0428066530817899	0.00583828916189522	0.000418256100090931	0.000104564025022733	5.51609671957453e-07	3.27907574172997	65.8643450452792	317.719456770233	53.8712604853855	58.7764782878924
median	-29789.5948543289	-29277.4839696801	-512.151633168733	0.147157727135624	0.144349636971963	0.406294153089179	0.302292791582438	0.159492736670786	0.200243892995088	0.589013114841404	0.0511962217866466	5.40177059630125	1.80540786242923	1.73180261468833	0.634098692655837	0.0347630861766929	19.6516633953654	74.4790242107188	460.405881911168	-14228.5448450732	-15048.4287995897
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.147176327819644	0.144192939357857	0.406193373949851	0.302098052566215	0.15938266516693	0.199951753350645	0.58913796308963	0.051183627055625	5.40582605990512	1.80607194646178	1.73255677216636	0.633578762120909	0.0347659037453688	19.6474601973947	75.5445163674021	462.446011615559	NaN	NaN
HPD95.lower	-29808.8815926951	-29294.4492804396	-518.521880912981	0.13791467011163	0.135316180388747	0.392034724554424	0.287079702892816	0.149756422444219	0.187758538932994	0.573673968908604	0.0460177187436941	5.00320542737221	1.65642663856821	1.69485131409516	0.613233845202902	0.033329287864786	16.1413187480261	64.0333311217657	434.962869609672	-14244.521847928	-15064.3236872202
HPD95.upper	-29772.0208021454	-29260.8792479265	-505.381386239978	0.156676194530673	0.154202292389877	0.423207587386769	0.316504040875509	0.169707533133774	0.213428564053385	0.60414197869346	0.0581993512359245	5.79642226488162	1.95390837947783	1.7735323095942	0.65257434295242	0.036209588554015	23.2790955357286	90.6219330346279	498.041363847711	-14215.6584021962	-15034.7924477767
ACT	26428.412019158	25000	52109.0316019715	25000	31911.6059939562	25000	25000	25000	25260.7862054366	25212.9407638422	27522.2943052108	25000	25000	27432.3988771172	27432.3988771172	34572.2435231768	30975.9569602007	25000	30749.5712338871	25000	25000
ESS	1703.65892462102	1801	864.053670080036	1801	1410.92867618532	1801	1801	1801	1782.40691456823	1785.78930644101	1635.9464621914	1801	1801	1641.30742636429	1641.3074263643	1302.34533289157	1453.54669939173	1801	1464.24805918532	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
