trace	total.br.len	tree.height
mean	1707.4051557594	270.942282303407
stderr.of.mean	7.48150977393752	3.22528340503909
stdev	296.008959185362	132.936530142889
variance	87621.3039180014	17672.1210464312
median	1649.03976373883	235.614463253794
mode	numeric	numeric
geometric.mean	1684.61940817085	244.754160920975
HPD95.lower	1290.64448682706	102.194795356393
HPD95.upper	2273.91132447632	531.538572505446
ACT	NA	NA
ESS	1566.2913814706	1699.78602893582
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
