trace	total.br.len	tree.height
mean	1393.55139733161	167.998682466724
stderr.of.mean	5.47515872860893	0.726847829709588
stdev	134.892890092204	21.7146529137543
variance	18196.0917974274	471.526151164816
median	1381.12138360875	165.845040307914
mode	numeric	numeric
geometric.mean	1387.21394996733	166.631063532716
HPD95.lower	1151.43121019496	126.339487212828
HPD95.upper	1644.11804248118	210.559452101762
ACT	NA	NA
ESS	607.331815466164	893.017829240101
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
