trace	total.br.len	tree.height
mean	488.839637391502	66.7134129306806
stderr.of.mean	0.754576991530533	0.0949021046923218
stdev	24.0797922310307	3.58650588200909
variance	579.836393889606	12.8630244416858
median	487.36345284298	66.6024194747689
mode	numeric	numeric
geometric.mean	488.251290687499	66.6179580186222
HPD95.lower	444.779298381625	59.6982986152004
HPD95.upper	538.33590959684	73.630350342959
ACT	NA	NA
ESS	1018.91908104888	1429.00170976352
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
